customer_id,name,age,gender,city,region,income_bracket,segment,shopping_frequency,preferred_channel,preferred_category,loyalty_tier,registration_date,is_active,email,phone,app_installed,email_opt_in,sms_opt_in
C01210,Maanas Bhat,24,Female,Patna,East,10-20L,Impulse Buyer,6.5,Push Notification,Dresses,Bronze,2023-03-10,True,xsavant@example.com,3934396904,True,False,False
C01211,Simon Goswami,21,Female,Nagpur,Central,<2L,Student,6.4,WhatsApp,Activewear,Bronze,2019-09-18,True,owen87@example.net,3573381330,True,True,True
C01212,Viraj Malhotra,33,Female,Bengaluru,South,2-5L,Budget Shopper,5.7,Email,Tops,Bronze,2022-03-31,True,yuvraj30@example.org,+916412247409,False,True,True
C01213,Rayaan Shanker,49,Male,Ahmedabad,West,2-5L,Budget Shopper,5.5,Email,Ethnic Wear,Bronze,2022-09-23,True,christopherkhurana@example.org,00516023251,True,True,True
C01214,Vinaya Chakraborty,37,Male,Hyderabad,South,<2L,Family Shopper,3.7,Push Notification,Accessories,Gold,2022-06-05,False,ishanvi58@example.com,+919404224564,False,False,False
C01215,Farhan Dugar,35,Female,Kolkata,East,10-20L,Seasonal Buyer,2.5,SMS,Footwear,Bronze,2018-07-28,True,kashish12@example.com,+918078191350,True,False,True
C01216,Udant Mukherjee,20,Female,Ahmedabad,West,<2L,Student,3.5,WhatsApp,Accessories,Bronze,2023-07-29,False,ekapad97@example.org,07557166328,True,True,True
C01217,Arunima Rout,39,Female,Pune,West,2-5L,Budget Shopper,4.8,SMS,Activewear,Silver,2020-02-23,True,anaysani@example.org,6218563520,True,True,True
C01218,Tara Sarin,36,Other,Delhi,North,10-20L,Family Shopper,8.6,In-App,Outerwear,Bronze,2022-01-12,True,munshibenjamin@example.com,+910598685697,True,True,True
C01219,Faras Mohan,40,Male,Delhi,North,<2L,Budget Shopper,2.1,SMS,Footwear,Bronze,2020-11-06,False,tanveersami@example.org,0901014610,True,True,False
C01220,Manthan Sunder,23,Other,Patna,East,<2L,Student,7.4,In-App,Tops,Bronze,2023-07-11,False,yogisarthak@example.org,06163881687,True,True,False
C01221,Gaurang Wable,28,Female,Vadodara,West,2-5L,Frequent Buyer,12.2,Push Notification,Accessories,Gold,2018-04-18,True,osha90@example.com,0965688267,True,True,True
C01222,Bakhshi Arora,27,Male,Kochi,South,5-10L,Frequent Buyer,15.0,SMS,Activewear,Bronze,2022-04-08,True,tdugal@example.com,+910814723735,True,False,False
C01223,Barkha Badami,65,Female,Ahmedabad,West,<2L,Budget Shopper,5.8,Email,Bottoms,Gold,2019-07-17,True,ovarty@example.net,0830697899,True,False,True
C01224,Harshil Kumer,51,Female,Pune,West,20-50L,Luxury Shopper,2.1,Email,Activewear,Gold,2018-02-07,True,bhanumati98@example.org,07146749066,True,False,False
C01225,Shivani Pradhan,40,Male,Delhi,North,<2L,Budget Shopper,3.9,WhatsApp,Innerwear,Gold,2019-12-11,True,nazarethvyanjana@example.org,+916456059563,True,False,True
C01226,Yuvraj Chakraborty,26,Female,Hyderabad,South,10-20L,Working Professional,9.2,In-App,Bottoms,Silver,2021-05-31,True,sarnashaurya@example.net,+910025856533,True,False,False
C01227,Vansha Subramaniam,50,Female,Surat,West,<2L,Budget Shopper,5.8,WhatsApp,Ethnic Wear,Gold,2019-12-10,True,andrewiyengar@example.org,07871926154,True,False,True
C01228,Mitesh Arora,39,Other,Jaipur,North,2-5L,Brand Loyalist,10.7,WhatsApp,Innerwear,Silver,2023-04-02,True,dhawanadweta@example.net,+912545500549,True,True,True
C01229,Yashica Bansal,45,Female,Bengaluru,South,<2L,Budget Shopper,4.5,In-App,Accessories,Silver,2023-01-19,True,warhiratti@example.net,03887246163,False,True,False
C01230,Samaksh Manda,63,Female,Kolkata,East,10-20L,Fashion Enthusiast,6.2,Email,Dresses,Bronze,2022-11-02,True,thomasbhargava@example.org,+919143529493,True,False,False
C01231,Vyanjana Mall,28,Female,Ludhiana,North,5-10L,Impulse Buyer,6.0,In-App,Outerwear,Platinum,2023-10-23,True,sarmanitara@example.com,06628973518,True,False,True
C01232,Naksh Dhillon,37,Female,Surat,West,>50L,Luxury Shopper,2.0,WhatsApp,Bottoms,Bronze,2023-11-09,True,mohammed75@example.net,00022302340,False,False,False
C01233,Lavanya Sidhu,23,Female,Kolkata,East,<2L,Student,4.2,SMS,Accessories,Silver,2022-01-13,True,lchaudry@example.com,+915890418280,True,True,True
C01234,Ekaraj Sachar,47,Female,Chandigarh,North,2-5L,Budget Shopper,3.2,Push Notification,Dresses,Bronze,2019-04-19,True,csankar@example.net,1239278844,True,True,False
C01235,Bahadurjit Raj,51,Female,Patna,East,<2L,Budget Shopper,3.0,In-App,Activewear,Bronze,2019-08-18,True,omajabutala@example.com,+917695844420,False,True,False
C01236,Nathaniel Lad,51,Female,Jaipur,North,>50L,Impulse Buyer,4.0,SMS,Innerwear,Silver,2021-02-26,True,zayanyadav@example.net,03137371450,True,True,False
C01237,Ethan Choudhary,19,Male,Kochi,South,10-20L,Frequent Buyer,10.8,WhatsApp,Activewear,Gold,2023-10-26,True,dualajita@example.net,09141939606,False,False,True
C01238,Aryan Lalla,32,Male,Indore,Central,>50L,Frequent Buyer,8.5,SMS,Tops,Silver,2022-11-13,True,gchanda@example.net,1199256924,False,False,True
C01239,Nimrat Kakar,39,Female,Delhi,North,2-5L,Budget Shopper,3.8,SMS,Activewear,Bronze,2022-08-06,True,dev03@example.com,+914131811814,True,False,True
C01240,Hema Chada,29,Female,Vadodara,West,5-10L,Working Professional,6.2,WhatsApp,Footwear,Gold,2023-04-12,True,nakshmurty@example.net,+917904470856,True,True,True
C01241,Anvi Batta,24,Male,Ahmedabad,West,>50L,Impulse Buyer,3.6,In-App,Outerwear,Bronze,2020-09-21,True,gsetty@example.com,8783103145,True,True,True
C01242,Anita Murty,39,Female,Kochi,South,20-50L,Family Shopper,9.2,Push Notification,Footwear,Bronze,2019-02-25,True,wdass@example.org,05794074033,False,False,False
C01243,Alka Kuruvilla,29,Female,Kolkata,East,20-50L,Luxury Shopper,2.8,Email,Ethnic Wear,Silver,2023-08-18,True,maggarwal@example.org,+919136941264,True,True,True
C01244,Aayush Rajan,30,Male,Nagpur,Central,10-20L,Working Professional,7.7,SMS,Ethnic Wear,Silver,2019-03-21,True,kapuroliver@example.com,05318057631,True,False,False
C01245,Finn Bala,32,Female,Jaipur,North,5-10L,Impulse Buyer,6.4,Email,Innerwear,Bronze,2023-09-23,False,snatarajan@example.com,+912536064004,True,True,False
C01246,Bina Verma,20,Female,Kochi,South,<2L,Student,6.4,In-App,Accessories,Platinum,2018-10-02,True,mshetty@example.com,6989484817,True,False,True
C01247,Yatin Ravi,53,Female,Hyderabad,South,2-5L,Brand Loyalist,4.8,Email,Activewear,Bronze,2019-02-02,True,bakshichatresh@example.com,00177375949,True,False,True
C01248,Saksham Bansal,65,Male,Jaipur,North,20-50L,Brand Loyalist,5.0,Email,Outerwear,Bronze,2018-12-31,True,gwable@example.org,+917196004902,True,False,True
C01249,Amrita Mangat,36,Male,Jaipur,North,<2L,Budget Shopper,2.3,WhatsApp,Tops,Silver,2021-08-02,True,gabriel55@example.net,07433384965,False,False,False
C01250,Neel Karnik,34,Male,Bhopal,Central,>50L,Luxury Shopper,3.2,Email,Accessories,Bronze,2018-01-18,True,srinivasanavi@example.org,3530049992,True,True,True
C01251,Netra Pall,32,Male,Kochi,South,10-20L,Working Professional,8.6,WhatsApp,Activewear,Bronze,2018-08-31,True,libnichoudhury@example.net,7731739462,True,True,True
C01252,Yashawini Tandon,60,Female,Patna,East,10-20L,Brand Loyalist,11.6,WhatsApp,Bottoms,Silver,2020-08-01,False,rohanpalla@example.net,05392768714,False,False,True
C01253,Wyatt Mahal,33,Male,Delhi,North,2-5L,Budget Shopper,3.2,Email,Ethnic Wear,Gold,2020-02-20,True,jeetsubramaniam@example.net,07060558173,True,True,True
C01254,Turvi Dass,52,Female,Surat,West,2-5L,Frequent Buyer,18.6,WhatsApp,Activewear,Gold,2019-04-01,False,daralipika@example.org,00698935464,False,False,True
C01255,Sathvik Warrior,24,Male,Kolkata,East,<2L,Student,7.2,Push Notification,Dresses,Silver,2022-12-24,False,gaurora@example.com,5570393427,True,True,False
C01256,Megha Rao,22,Male,Nagpur,Central,<2L,Student,11.9,Email,Bottoms,Bronze,2021-05-06,True,janakinagy@example.org,0509260001,False,False,True
C01257,Christopher Chacko,48,Female,Chennai,South,10-20L,Family Shopper,2.0,Push Notification,Footwear,Gold,2023-08-27,True,panini16@example.org,7384498121,True,False,True
C01258,Aarav Batta,38,Female,Mumbai,West,20-50L,Family Shopper,10.8,Email,Accessories,Bronze,2022-06-28,True,reyanshwali@example.com,6990867233,True,False,False
C01259,Darsh Lalla,41,Female,Surat,West,20-50L,Brand Loyalist,6.6,Push Notification,Outerwear,Gold,2019-02-28,True,jeet77@example.net,+916556192218,False,False,True
C01260,Logan Bail,39,Female,Jaipur,North,2-5L,Family Shopper,11.0,WhatsApp,Activewear,Platinum,2018-10-02,True,wkala@example.org,6417613023,True,True,False
C01261,Adweta Dada,44,Male,Surat,West,<2L,Brand Loyalist,3.4,In-App,Activewear,Silver,2019-08-03,True,bkhare@example.net,+915991676403,True,False,False
C01262,Umang Bir,25,Male,Hyderabad,South,<2L,Student,2.4,WhatsApp,Tops,Platinum,2018-08-31,True,praneeloza@example.org,2671269379,True,False,True
C01263,Ekani Gandhi,19,Female,Agra,North,<2L,Budget Shopper,2.3,Email,Ethnic Wear,Silver,2021-04-05,True,dhritigoyal@example.net,04448436868,True,True,False
C01264,Jack Borde,38,Male,Agra,North,5-10L,Working Professional,5.6,In-App,Outerwear,Bronze,2020-08-09,True,tristan30@example.com,00980587715,False,True,True
C01265,Ijaya Bhalla,27,Female,Hyderabad,South,10-20L,Brand Loyalist,4.9,WhatsApp,Footwear,Bronze,2021-12-24,False,xganesan@example.com,7902591204,True,True,True
C01266,Warinder Sidhu,35,Female,Surat,West,10-20L,Frequent Buyer,14.8,SMS,Tops,Bronze,2020-07-06,True,jacksonsachar@example.org,6603235841,False,False,True
C01267,Parth Nagarajan,40,Male,Ahmedabad,West,5-10L,Impulse Buyer,8.2,SMS,Bottoms,Platinum,2018-02-12,True,vrishti73@example.net,09395795519,True,False,True
C01268,Aachal Seth,64,Female,Vadodara,West,<2L,Budget Shopper,4.4,Email,Tops,Bronze,2021-06-22,True,frederick11@example.com,3670386256,False,True,True
C01269,Raagini Chawla,27,Female,Lucknow,North,5-10L,Working Professional,4.5,Push Notification,Outerwear,Bronze,2020-11-20,True,dyaljanya@example.net,02330080563,True,True,False
C01270,Yashoda Dhingra,65,Female,Kolkata,East,<2L,Seasonal Buyer,1.2,In-App,Outerwear,Bronze,2023-07-27,True,zayyandewan@example.net,03210788312,True,True,True
C01271,Victor Sane,64,Male,Nagpur,Central,<2L,Brand Loyalist,2.6,Push Notification,Tops,Bronze,2019-10-07,True,bina85@example.org,+910720197084,False,True,True
C01272,Upma Kulkarni,48,Male,Nagpur,Central,>50L,Luxury Shopper,3.4,Email,Ethnic Wear,Silver,2022-03-14,False,sarkarnaveen@example.com,6365129555,True,True,True
C01273,Anirudh Badami,59,Male,Bengaluru,South,>50L,Frequent Buyer,17.3,SMS,Activewear,Bronze,2023-01-23,True,faris08@example.org,4842262300,True,True,True
C01274,Omya Anne,24,Male,Chennai,South,<2L,Student,5.4,SMS,Tops,Silver,2022-05-24,True,idesai@example.org,00283034243,True,True,False
C01275,Ganga Jayaraman,56,Female,Ludhiana,North,10-20L,Impulse Buyer,8.6,SMS,Innerwear,Bronze,2021-08-07,True,saranlohit@example.net,+919166316696,True,False,False
C01276,Dalaja Andra,46,Male,Chennai,South,<2L,Budget Shopper,2.1,In-App,Ethnic Wear,Bronze,2020-10-03,True,samuelagarwal@example.com,04410616649,False,True,True
C01277,Aayush Balasubramanian,30,Female,Nagpur,Central,10-20L,Family Shopper,9.4,SMS,Tops,Silver,2023-07-25,True,bina58@example.org,+915176429628,True,True,False
C01278,Kai Merchant,39,Male,Mumbai,West,>50L,Luxury Shopper,2.6,WhatsApp,Bottoms,Bronze,2020-06-24,True,danijagrati@example.org,00969961315,True,False,False
C01279,Garima Pradhan,25,Male,Jaipur,North,<2L,Student,6.4,WhatsApp,Outerwear,Gold,2021-01-03,True,yashgaba@example.org,8058837743,True,True,False
C01280,Anika Bhandari,36,Female,Surat,West,5-10L,Working Professional,7.6,WhatsApp,Outerwear,Bronze,2020-12-30,True,watika62@example.com,3950111525,True,True,True
C01281,Yashawini Saran,42,Male,Agra,North,20-50L,Seasonal Buyer,1.8,SMS,Accessories,Bronze,2019-03-02,True,ubikasehgal@example.net,8826031748,True,False,True
C01282,Wazir Bahri,30,Male,Indore,Central,10-20L,Working Professional,2.2,Push Notification,Ethnic Wear,Gold,2018-05-08,True,jagrati88@example.org,9718614229,False,True,True
C01283,Jhalak Narasimhan,29,Male,Bhopal,Central,10-20L,Seasonal Buyer,1.9,SMS,Accessories,Bronze,2019-07-23,True,janya92@example.org,05967577991,True,True,False
C01284,Raghav Sen,44,Female,Pune,West,2-5L,Family Shopper,8.1,WhatsApp,Accessories,Silver,2022-10-11,True,andrewmody@example.com,06274511608,True,True,True
C01285,Ucchal Barad,30,Male,Kochi,South,2-5L,Brand Loyalist,6.5,Push Notification,Outerwear,Bronze,2018-02-21,True,palloliver@example.org,+913368960083,False,True,True
C01286,Tara Sant,56,Male,Delhi,North,<2L,Budget Shopper,5.2,Email,Activewear,Silver,2022-01-29,False,deyashica@example.net,8993074611,True,False,True
C01287,Varenya Date,54,Female,Indore,Central,20-50L,Frequent Buyer,17.8,SMS,Dresses,Silver,2020-09-26,False,ocheema@example.com,6033878852,False,True,True
C01288,Yauvani Ranganathan,36,Male,Bhopal,Central,>50L,Impulse Buyer,11.3,WhatsApp,Outerwear,Silver,2020-03-06,True,kuruvillawahab@example.net,06309007379,False,True,False
C01289,Chameli Malhotra,34,Other,Bhopal,Central,20-50L,Brand Loyalist,8.5,SMS,Tops,Bronze,2022-10-22,False,turvi44@example.com,+910769262654,True,True,True
C01290,Chameli Seth,39,Male,Delhi,North,2-5L,Budget Shopper,4.4,Email,Innerwear,Gold,2018-08-23,True,ikbal60@example.net,03598398590,False,False,True
C01291,Pushti Patla,30,Female,Ahmedabad,West,5-10L,Working Professional,11.4,In-App,Bottoms,Bronze,2021-01-31,True,shravya83@example.net,05681678434,False,True,True
C01292,Vrinda Kade,57,Female,Vadodara,West,>50L,Frequent Buyer,12.2,WhatsApp,Bottoms,Silver,2018-05-06,True,savantguneet@example.net,07613500788,True,True,False
C01293,Lipika Dugar,47,Female,Kolkata,East,10-20L,Impulse Buyer,2.6,Email,Outerwear,Silver,2022-10-31,True,rayaanhora@example.net,8540336999,True,False,False
C01294,Kalpit Nath,53,Female,Indore,Central,<2L,Seasonal Buyer,1.1,WhatsApp,Footwear,Bronze,2019-06-03,True,groverudarsh@example.org,+916532735514,False,True,True
C01295,Nachiket Lala,43,Female,Ahmedabad,West,<2L,Budget Shopper,4.1,In-App,Innerwear,Gold,2019-09-20,True,guhalogan@example.org,+914771469509,True,True,False
C01296,Ishanvi Murthy,57,Male,Hyderabad,South,<2L,Brand Loyalist,10.5,SMS,Activewear,Bronze,2020-11-08,True,hemangini70@example.org,+910617413644,True,False,True
C01297,Anusha Singhal,50,Male,Chandigarh,North,2-5L,Family Shopper,4.8,SMS,Accessories,Silver,2023-04-22,True,xchoudhry@example.org,+918939127065,False,False,False
C01298,Raksha Ravel,28,Male,Surat,West,>50L,Luxury Shopper,3.2,In-App,Innerwear,Silver,2022-01-10,True,dubeom@example.org,3056446853,True,True,False
C01299,Aahana Prabhakar,59,Male,Hyderabad,South,<2L,Budget Shopper,3.8,In-App,Dresses,Gold,2018-12-25,True,ekiya59@example.com,+912635607778,False,False,True
C01300,Tarak Kata,24,Male,Delhi,North,<2L,Student,9.9,Email,Accessories,Gold,2019-04-20,True,vinayarout@example.org,9046008236,False,True,True
C01301,Lucky Samra,41,Male,Bengaluru,South,>50L,Brand Loyalist,3.3,WhatsApp,Activewear,Bronze,2023-10-13,True,gourqarin@example.org,+919755061790,True,True,True
C01302,Turvi Bajwa,48,Female,Jaipur,North,5-10L,Family Shopper,6.4,SMS,Outerwear,Gold,2019-06-04,True,oakhritik@example.org,+910393449076,True,True,True
C01303,Nihal Contractor,39,Male,Vadodara,West,10-20L,Working Professional,4.6,In-App,Tops,Bronze,2022-05-31,True,ugopal@example.org,3339192969,False,True,True
C01304,Isaiah Agate,27,Male,Delhi,North,5-10L,Working Professional,3.2,Push Notification,Innerwear,Platinum,2020-08-07,True,udarsh07@example.org,+912600822837,True,True,True
C01305,Ati Gopal,47,Female,Patna,East,<2L,Budget Shopper,3.2,SMS,Ethnic Wear,Bronze,2022-11-11,True,ubhagat@example.com,8578872820,True,False,False
C01306,Rishi Dora,32,Male,Ahmedabad,West,>50L,Impulse Buyer,2.7,In-App,Accessories,Gold,2019-01-09,False,zarnabal@example.org,+916980446658,True,True,False
C01307,Laksh Madan,37,Female,Jaipur,North,20-50L,Brand Loyalist,8.4,Push Notification,Innerwear,Gold,2021-04-21,False,arege@example.net,00647245257,True,False,True
C01308,Sneha Shroff,29,Male,Ludhiana,North,10-20L,Working Professional,6.2,WhatsApp,Activewear,Bronze,2018-10-30,True,upasna78@example.net,00709465777,True,True,True
C01309,Radha Chadha,23,Female,Pune,West,<2L,Impulse Buyer,4.0,Email,Activewear,Gold,2018-01-13,True,yoshitatella@example.net,02842680928,True,True,True
C01310,Nandini Bobal,56,Female,Nagpur,Central,<2L,Fashion Enthusiast,11.0,In-App,Dresses,Bronze,2022-12-14,True,hkurian@example.com,+910537186056,False,True,True
C01311,Yutika Anne,42,Female,Hyderabad,South,10-20L,Family Shopper,4.7,In-App,Activewear,Bronze,2018-10-24,True,falanratti@example.com,07951279831,False,False,True
C01312,Adweta Deol,42,Male,Chandigarh,North,>50L,Fashion Enthusiast,10.7,WhatsApp,Ethnic Wear,Silver,2020-06-20,True,wazir54@example.org,00199198480,False,False,True
C01313,Aarnav Dani,22,Male,Nagpur,Central,<2L,Student,5.1,Email,Innerwear,Bronze,2023-03-05,True,sagarwal@example.net,6715207710,False,False,True
C01314,Bhavika Bhardwaj,57,Female,Patna,East,<2L,Budget Shopper,2.5,Email,Bottoms,Bronze,2021-08-06,True,upkaar36@example.net,5796724610,True,True,False
C01315,Ekalinga Chand,25,Female,Kochi,South,<2L,Student,4.0,Push Notification,Activewear,Silver,2021-06-26,True,acharyacharan@example.net,00178502050,False,True,False
C01316,Ijaya Mani,28,Female,Vadodara,West,5-10L,Working Professional,4.1,In-App,Dresses,Gold,2020-03-29,True,rgade@example.net,+919201029759,False,True,False
C01317,Amruta Sharma,56,Female,Chennai,South,<2L,Budget Shopper,3.2,WhatsApp,Accessories,Bronze,2023-03-30,True,victor96@example.com,7442526942,False,True,True
C01318,Baghyawati Chacko,28,Female,Agra,North,2-5L,Frequent Buyer,13.1,Email,Bottoms,Silver,2023-12-03,True,hmane@example.com,3740513379,True,True,False
C01319,Sachi Sampath,45,Female,Nagpur,Central,2-5L,Family Shopper,3.2,Email,Tops,Silver,2019-03-18,True,ysem@example.net,+916085571749,True,True,True
C01320,Janani Verma,52,Female,Delhi,North,>50L,Luxury Shopper,2.0,In-App,Ethnic Wear,Bronze,2022-02-11,True,mahika88@example.org,04990803586,True,True,False
C01321,Bhanumati Bath,35,Female,Agra,North,5-10L,Family Shopper,10.5,WhatsApp,Activewear,Bronze,2023-11-17,True,sachi44@example.com,+919998632453,True,True,True
C01322,Maanav Sastry,39,Female,Chandigarh,North,2-5L,Budget Shopper,2.1,SMS,Accessories,Silver,2021-10-17,True,chatterjeejackson@example.org,0851846689,True,True,True
C01323,Tristan Gandhi,18,Male,Lucknow,North,2-5L,Impulse Buyer,6.6,Email,Outerwear,Gold,2018-06-11,True,kibeishanvi@example.net,01830734800,True,True,True
C01324,Manbir Sahota,23,Female,Vadodara,West,2-5L,Frequent Buyer,18.4,In-App,Innerwear,Silver,2021-09-04,True,mohammed59@example.com,2055482987,False,True,False
C01325,Lohit Bhatt,20,Male,Mumbai,West,<2L,Frequent Buyer,11.7,Push Notification,Ethnic Wear,Gold,2018-10-19,True,upma49@example.net,4746042937,True,True,False
C01326,Vasatika Krishnan,53,Male,Ludhiana,North,<2L,Brand Loyalist,11.5,Email,Activewear,Silver,2020-07-17,True,fgole@example.com,01727580452,False,True,True
C01327,Pallavi Sehgal,38,Male,Nagpur,Central,5-10L,Working Professional,8.8,SMS,Dresses,Bronze,2020-05-02,False,hthakur@example.net,7988775445,True,True,False
C01328,Siya Menon,47,Male,Mumbai,West,10-20L,Frequent Buyer,9.5,In-App,Accessories,Platinum,2022-03-24,True,keerarunima@example.org,+919293605962,False,True,True
C01329,Gaurangi Bhatt,40,Female,Hyderabad,South,10-20L,Family Shopper,8.2,Email,Activewear,Silver,2023-06-06,True,zayanpuri@example.org,9012484479,False,False,False
C01330,Pahal Palla,48,Female,Chandigarh,North,10-20L,Family Shopper,4.1,WhatsApp,Accessories,Platinum,2019-10-15,False,edani@example.com,08622307065,True,True,False
C01331,Zarna Balan,58,Male,Kolkata,East,20-50L,Brand Loyalist,9.9,WhatsApp,Outerwear,Gold,2021-05-09,True,vincent16@example.org,+912743303727,True,False,True
C01332,Odika Edwin,38,Male,Indore,Central,20-50L,Frequent Buyer,13.6,SMS,Innerwear,Gold,2021-09-08,True,chanchal75@example.com,+911121380782,True,True,False
C01333,Champak Rana,58,Female,Lucknow,North,<2L,Budget Shopper,5.4,Push Notification,Innerwear,Bronze,2020-01-28,True,ubrahmbhatt@example.net,05985866356,True,False,True
C01334,Chaman Buch,24,Female,Surat,West,>50L,Frequent Buyer,14.3,SMS,Innerwear,Bronze,2018-08-31,True,gandhipatrick@example.com,+911288669059,False,True,True
