employee_id,store_id,name,role,join_date,salary,performance_score,is_active
E01740,S0131,Nidhi Sundaram,Store Manager,2019-06-25,80100,2.2,True
E01741,S0039,Manan Sha,Sales Associate,2023-11-12,36414,4.8,True
E01742,S0093,Jason Krishna,Customer Service Rep,2021-10-17,25637,3.2,True
E01743,S0127,Widisha Kashyap,Security,2018-09-12,83770,3.2,True
E01744,S0040,Ayushman Chaudhary,Sales Associate,2020-04-28,73785,2.5,True
E01745,S0067,Ekansh Tara,Visual Merchandiser,2020-09-07,22407,3.9,True
E01746,S0014,Praneel Raja,Visual Merchandiser,2023-05-15,20556,2.1,True
E01747,S0040,Michael Mitter,Cashier,2023-08-13,56872,3.0,True
E01748,S0102,Faraj Venkatesh,Store Manager,2023-09-21,115340,2.9,True
E01749,S0107,Unnati Jaggi,Sales Associate,2018-06-14,41230,3.8,True
E01750,S0150,Widisha Swaminathan,Warehouse Staff,2018-01-30,60794,4.1,True
E01751,S0095,Hemal Zachariah,Cashier,2022-06-15,42889,2.5,True
E01752,S0073,Azad Sani,Stock Associate,2022-03-14,81962,3.2,True
E01753,S0066,Leela Sengupta,Customer Service Rep,2020-03-12,57868,4.7,True
E01754,S0074,Krisha Savant,Warehouse Staff,2018-04-29,73398,3.8,True
E01755,S0132,Balendra Bali,Security,2020-04-18,39226,2.3,True
E01756,S0028,Chavvi Gala,Visual Merchandiser,2020-03-30,114583,3.7,True
E01757,S0055,Raagini Desai,Stock Associate,2022-01-18,75788,2.2,True
E01758,S0146,Lopa Sura,Stock Associate,2020-06-07,81990,2.1,True
E01759,S0047,Vritti Zacharia,Customer Service Rep,2020-04-25,80482,4.8,True
E01760,S0084,Vamakshi Dugar,Warehouse Staff,2022-05-20,93880,4.3,False
E01761,S0123,Mahika Lall,Stock Associate,2020-10-14,25180,3.8,False
E01762,S0008,Krishna Pandit,Store Manager,2018-02-15,50944,4.8,True
E01763,S0098,Ekani Bhat,Cashier,2019-02-03,22017,3.1,True
E01764,S0109,Chakradev Dave,Customer Service Rep,2018-11-08,51697,3.3,True
E01765,S0009,Ikshita Bala,Sales Associate,2021-05-22,33591,2.8,False
E01766,S0053,Lajita Chatterjee,Sales Associate,2018-05-05,77456,2.5,True
E01767,S0061,Hemani Parikh,Warehouse Staff,2021-01-23,50398,2.1,True
E01768,S0017,Indali Bhalla,Cashier,2020-06-01,23540,3.2,True
E01769,S0010,Yug Keer,Warehouse Staff,2022-11-07,76040,3.2,False
E01770,S0148,Frado Bhatti,Store Manager,2018-09-16,115864,4.6,True
E01771,S0123,Ishwar Nazareth,Visual Merchandiser,2020-12-30,18199,4.0,False
E01772,S0049,Anmol Yohannan,Visual Merchandiser,2023-01-09,15255,5.0,True
E01773,S0145,Baljiwan Sharma,Security,2023-06-25,118804,2.7,True
E01774,S0013,Yutika Sama,Stock Associate,2022-01-31,26588,3.8,True
E01775,S0121,Anmol Singh,Cashier,2022-03-09,101324,4.7,True
E01776,S0139,Edhitha Purohit,Cashier,2021-08-06,111363,3.9,True
E01777,S0149,Ekantika Chaudhari,Security,2022-03-05,76274,5.0,True
E01778,S0038,Harish Jha,Warehouse Staff,2022-07-29,62229,4.9,True
E01779,S0065,Watika Thakkar,Cashier,2021-09-25,62011,3.9,True
E01780,S0139,Ojas Mistry,Cashier,2018-06-25,60017,3.5,False
E01781,S0038,Rajata Jaggi,Customer Service Rep,2019-10-16,119691,3.7,False
E01782,S0053,Faqid Wason,Security,2018-12-01,69916,4.6,False
E01783,S0140,Bhavna Lanka,Store Manager,2023-10-30,28607,3.7,True
E01784,S0141,Chameli Ratti,Cashier,2020-07-17,104654,4.1,True
E01785,S0030,George Chandran,Customer Service Rep,2022-03-10,86886,4.8,True
E01786,S0101,Anjali Bhavsar,Visual Merchandiser,2021-12-09,113281,3.2,True
E01787,S0028,Prisha Kadakia,Visual Merchandiser,2023-02-02,35408,4.5,False
E01788,S0049,Faraj Mittal,Store Manager,2023-08-29,119849,2.3,True
E01789,S0019,Rachita Zacharia,Stock Associate,2020-09-17,114064,3.2,True
E01790,S0139,Ryan Sachdeva,Sales Associate,2020-02-22,18080,2.0,True
E01791,S0054,Zayan Varma,Cashier,2018-10-20,23784,2.8,False
E01792,S0109,Pranit Bahl,Customer Service Rep,2022-07-09,16385,4.1,True
E01793,S0100,Xalak Kala,Customer Service Rep,2020-05-03,54817,3.3,True
E01794,S0123,Amrita Walia,Store Manager,2023-07-06,19131,3.5,True
E01795,S0066,Darpan Vig,Warehouse Staff,2022-04-21,113686,3.6,True
E01796,S0090,Janya Shere,Warehouse Staff,2018-04-22,64803,2.1,True
E01797,S0023,Wridesh Dora,Warehouse Staff,2020-10-29,86268,2.3,True
E01798,S0025,Radhika Roy,Warehouse Staff,2022-04-05,113179,3.0,True
E01799,S0121,Devansh Jani,Store Manager,2021-08-15,55607,3.7,True
E01800,S0116,Amara Mangat,Visual Merchandiser,2022-08-09,27445,2.0,True
E01801,S0008,Aahana Keer,Warehouse Staff,2018-10-11,80807,2.5,True
E01802,S0145,William Comar,Security,2018-07-19,48187,3.8,True
E01803,S0126,Rehaan Bala,Cashier,2023-01-25,53455,4.6,True
E01804,S0085,Dayita Shetty,Security,2019-03-26,105021,2.5,True
E01805,S0051,Rajata Sami,Warehouse Staff,2023-06-15,47642,2.0,True
E01806,S0046,Saksham Dutta,Security,2018-06-29,54620,2.5,True
E01807,S0150,Laban Balakrishnan,Warehouse Staff,2020-07-25,108562,3.3,True
E01808,S0030,Arunima Goda,Sales Associate,2019-11-05,33245,2.4,False
E01809,S0145,Vedika Bahri,Store Manager,2022-11-30,80030,3.1,True
E01810,S0006,Fiyaz Murthy,Customer Service Rep,2019-03-12,69869,3.4,True
E01811,S0143,Devansh Ray,Security,2018-10-02,23542,2.3,False
E01812,S0092,Gautam Ranganathan,Warehouse Staff,2022-07-02,81468,4.8,False
E01813,S0036,Warinder Choudhury,Sales Associate,2018-04-09,36233,2.3,True
E01814,S0051,Zayan Taneja,Warehouse Staff,2022-03-10,88055,2.8,True
E01815,S0048,Wazir Das,Security,2019-04-20,88356,2.1,True
E01816,S0077,Forum Ramakrishnan,Cashier,2022-05-20,16467,3.1,True
E01817,S0004,Pallavi Kamdar,Sales Associate,2023-11-19,102282,2.8,True
E01818,S0078,Hredhaan Gill,Cashier,2021-08-01,46939,4.6,True
E01819,S0049,Anvi Sarraf,Warehouse Staff,2023-05-14,77748,2.6,True
E01820,S0142,Aachal Bhalla,Sales Associate,2019-08-22,102435,2.4,True
E01821,S0018,Kavya Chowdhury,Warehouse Staff,2023-10-04,24514,3.7,True
E01822,S0106,Pallavi Soman,Customer Service Rep,2020-07-12,49402,3.2,True
E01823,S0011,Arunima Dhillon,Customer Service Rep,2022-06-05,18626,2.6,True
E01824,S0096,Vaishnavi Pillai,Security,2023-01-17,94486,4.5,True
E01825,S0033,Ansh Banerjee,Warehouse Staff,2023-09-19,68284,3.9,True
E01826,S0041,Wriddhish Kulkarni,Visual Merchandiser,2023-11-06,52699,3.5,True
E01827,S0008,Dayamai Patil,Security,2018-09-29,88621,2.3,False
E01828,S0038,Warjas Savant,Store Manager,2022-02-22,51357,3.2,True
E01829,S0088,Abhiram Ramaswamy,Stock Associate,2021-09-01,55388,4.6,True
E01830,S0125,Charvi Chana,Security,2019-07-17,76515,3.0,True
E01831,S0088,Chameli Kade,Sales Associate,2020-10-27,97460,2.8,True
E01832,S0074,Reva Nadig,Visual Merchandiser,2021-07-06,57488,4.7,True
E01833,S0090,Bahadurjit Mahal,Stock Associate,2020-02-25,58908,3.6,True
E01834,S0068,Vyanjana Sinha,Security,2020-02-11,115704,3.8,True
E01835,S0076,Gaurangi Sami,Visual Merchandiser,2022-01-20,108404,3.6,True
E01836,S0119,Naveen Lal,Cashier,2019-04-26,109973,4.2,True
E01837,S0064,Indira Salvi,Visual Merchandiser,2021-10-13,38996,4.7,True
E01838,S0096,Sudiksha Bala,Visual Merchandiser,2022-05-24,78483,4.2,False
E01839,S0118,Qarin Sawhney,Customer Service Rep,2019-08-23,48387,3.8,True
E01840,S0097,Aarush Rattan,Security,2018-01-14,23722,2.6,False
E01841,S0127,Dalaja Murthy,Warehouse Staff,2021-02-08,81993,3.7,True
E01842,S0014,Indrajit Dugar,Security,2023-06-29,93023,2.3,True
E01843,S0081,Zaitra De,Sales Associate,2019-07-27,38737,2.4,True
E01844,S0014,Ekaja Seth,Store Manager,2018-10-15,51353,2.3,True
E01845,S0033,Kiaan Lad,Sales Associate,2022-09-30,41855,2.1,True
E01846,S0016,Falak Manda,Store Manager,2019-04-02,59250,4.9,True
E01847,S0073,Frado Sachdeva,Security,2020-09-12,45210,2.7,True
E01848,S0069,Qabil Ramaswamy,Customer Service Rep,2020-08-26,34884,2.1,True
E01849,S0057,Udarsh Bail,Cashier,2022-04-19,41626,3.6,True
E01850,S0042,Veer Chakraborty,Sales Associate,2021-01-09,78734,2.4,True
E01851,S0105,Rushil Lala,Visual Merchandiser,2020-09-18,75228,3.8,False
E01852,S0057,Chandran Rattan,Stock Associate,2019-03-16,15415,2.7,True
E01853,S0149,Abha Dixit,Security,2023-01-02,42969,2.7,True
E01854,S0105,Jhalak Garde,Warehouse Staff,2022-12-18,34711,4.2,True
E01855,S0098,Akshay Vora,Store Manager,2021-01-17,41886,4.6,True
E01856,S0135,Sudiksha Talwar,Customer Service Rep,2021-08-12,17715,3.5,True
E01857,S0114,Udarsh Jani,Visual Merchandiser,2022-03-08,33941,4.1,True
E01858,S0097,Amaira Mani,Cashier,2022-07-13,42149,2.7,True
E01859,S0071,Lavanya De,Visual Merchandiser,2021-04-05,45263,3.1,False
E01860,S0007,Samuel Kale,Visual Merchandiser,2018-09-22,74276,4.1,True
E01861,S0147,Ranbir Sahota,Customer Service Rep,2022-01-12,64934,2.1,True
E01862,S0115,Nilima Dhingra,Security,2019-01-02,72325,2.8,True
E01863,S0094,Bina Lala,Stock Associate,2023-05-15,35722,2.5,False
E01864,S0133,Shravya Kothari,Visual Merchandiser,2018-05-29,64996,3.1,True
E01865,S0024,Tara Chada,Cashier,2019-01-14,95668,4.1,True
E01866,S0021,Upasna Deol,Stock Associate,2023-01-30,34533,2.9,False
E01867,S0072,Mitali Kala,Cashier,2020-07-27,68669,2.9,True
E01868,S0060,Pallavi Kunda,Sales Associate,2018-08-02,90053,4.0,True
E01869,S0046,Girish Bhargava,Stock Associate,2023-04-11,70478,4.7,True
E01870,S0051,Gaurangi Keer,Sales Associate,2018-10-03,116297,2.3,True
E01871,S0046,Irya Bath,Sales Associate,2023-03-10,87540,4.3,True
E01872,S0040,Zehaan Thaman,Cashier,2020-10-03,118141,2.0,False
E01873,S0070,Chasmum Rana,Store Manager,2023-08-14,81127,4.7,True
E01874,S0043,Kevin Barman,Store Manager,2023-04-06,35435,4.5,True
E01875,S0095,Abha Gara,Stock Associate,2023-03-10,47216,3.4,True
E01876,S0064,Harinakshi Sidhu,Cashier,2018-06-23,23791,4.9,True
E01877,S0074,Gaurav Nadig,Warehouse Staff,2023-12-07,119705,3.5,True
E01878,S0141,Lucky Lad,Security,2023-11-21,76160,4.9,False
E01879,S0091,Dhriti Basu,Security,2020-10-26,83612,4.8,True
E01880,S0128,Xalak Mand,Cashier,2018-05-30,42117,2.2,False
E01881,S0077,Qushi Mandal,Sales Associate,2022-08-17,65144,3.1,True
E01882,S0081,Aishani Varughese,Warehouse Staff,2020-03-24,113344,2.0,True
E01883,S0038,Rajata Gala,Warehouse Staff,2019-07-27,100075,4.4,True
E01884,S0037,Vyanjana Dora,Store Manager,2020-07-19,72544,2.8,True
E01885,S0120,Chatresh Gulati,Customer Service Rep,2020-04-18,75725,2.4,False
E01886,S0063,Chatura Karpe,Cashier,2019-02-19,53721,3.1,True
E01887,S0099,Balendra Singhal,Security,2018-11-16,93412,2.9,True
E01888,S0142,Nihal Sibal,Warehouse Staff,2018-06-15,77843,2.2,True
E01889,S0080,Jack Talwar,Cashier,2018-02-15,28277,2.4,True
E01890,S0070,Riya Parikh,Store Manager,2018-04-12,81782,2.7,True
E01891,S0007,Tanvi Tailor,Warehouse Staff,2022-07-11,58783,4.4,True
E01892,S0084,Manbir Dasgupta,Stock Associate,2022-02-16,21673,4.4,True
E01893,S0113,Girik Jani,Warehouse Staff,2022-11-11,115091,3.5,True
E01894,S0141,Pranit Ganguly,Sales Associate,2019-09-21,64535,3.0,True
E01895,S0069,Simon Agrawal,Cashier,2019-08-06,114891,4.7,True
E01896,S0099,Omaja Bose,Stock Associate,2022-06-04,43866,2.1,True
E01897,S0035,Wishi Chandra,Visual Merchandiser,2022-09-10,89618,2.6,True
E01898,S0039,Atharv Mane,Security,2020-11-11,42605,2.0,True
E01899,S0010,Meera Prakash,Stock Associate,2023-05-31,118155,2.2,True
E01900,S0043,Ekiya Dube,Warehouse Staff,2019-04-13,25481,4.0,True
E01901,S0088,Finn Sharma,Customer Service Rep,2023-04-05,48827,3.7,True
E01902,S0085,Sudiksha Luthra,Customer Service Rep,2023-11-28,35394,4.0,True
E01903,S0134,Forum Bassi,Stock Associate,2020-10-01,44648,4.4,True
E01904,S0070,Ekta Dayal,Customer Service Rep,2023-09-16,54396,3.5,True
E01905,S0104,Chanakya Mandal,Store Manager,2021-05-15,48769,2.3,True
E01906,S0058,Christopher Bobal,Visual Merchandiser,2020-10-15,75862,4.7,False
E01907,S0139,George Rastogi,Customer Service Rep,2022-08-18,112324,3.2,True
E01908,S0077,Pranav Khatri,Sales Associate,2020-09-20,36292,3.9,False
E01909,S0017,Gaurav Bail,Customer Service Rep,2018-08-22,72098,3.2,True
E01910,S0107,Nicholas Rama,Warehouse Staff,2018-05-06,58749,4.8,True
E01911,S0061,Bhavani Dube,Warehouse Staff,2023-07-08,66949,3.8,True
E01912,S0061,Chanchal Swaminathan,Stock Associate,2020-09-23,95028,4.4,True
E01913,S0084,Dayita Deep,Security,2018-12-06,28193,2.2,True
E01914,S0003,Gopal Pillai,Cashier,2022-10-22,79572,4.7,False
E01915,S0039,Vrishti Sehgal,Store Manager,2018-01-09,76762,2.5,True
E01916,S0094,Vamakshi Loyal,Customer Service Rep,2018-12-25,20299,2.5,True
E01917,S0026,Gautam Sami,Store Manager,2018-12-04,20179,3.8,True
E01918,S0050,Quincy Saraf,Cashier,2022-05-20,79272,2.3,True
E01919,S0135,Girik Baria,Sales Associate,2021-03-11,33168,2.2,True
E01920,S0067,Ubika Kapur,Cashier,2023-10-10,27598,3.5,True
E01921,S0073,Warhi Vyas,Store Manager,2022-05-31,59388,4.0,True
E01922,S0116,Bina Sidhu,Customer Service Rep,2023-09-16,55160,2.9,True
E01923,S0103,Fariq Sridhar,Security,2020-08-21,119104,5.0,True
E01924,S0084,Manthan Datta,Visual Merchandiser,2020-09-12,75461,2.4,True
E01925,S0021,Yuvraj Virk,Store Manager,2019-04-28,34356,2.3,True
E01926,S0039,Chakrika Batta,Sales Associate,2021-03-03,115973,3.0,True
E01927,S0062,Chakradev Varghese,Warehouse Staff,2022-11-19,68723,2.4,True
E01928,S0142,Yashvi Sandal,Stock Associate,2020-05-09,77026,4.0,True
E01929,S0101,Girindra Shetty,Visual Merchandiser,2021-11-14,23658,2.1,True
E01930,S0065,Isha Kumar,Security,2020-02-04,80223,3.4,False
E01931,S0083,Yahvi Babu,Warehouse Staff,2019-06-29,57848,4.2,True
E01932,S0081,Turvi Gola,Cashier,2018-01-31,117656,2.5,True
E01933,S0024,Maya Bath,Warehouse Staff,2021-10-02,34420,2.1,True
E01934,S0132,Omaja Mishra,Warehouse Staff,2021-02-12,41510,4.2,True
E01935,S0003,Suhani Sengupta,Customer Service Rep,2021-11-05,119884,3.8,True
E01936,S0027,Harita Grover,Warehouse Staff,2023-08-15,41438,2.6,True
E01937,S0130,Qasim Brar,Stock Associate,2023-12-15,66208,4.7,False
E01938,S0051,Hitesh Saraf,Security,2018-06-11,74631,4.9,True
E01939,S0075,Abdul Rana,Warehouse Staff,2018-07-02,52288,3.0,True
E01940,S0017,Agastya Garg,Warehouse Staff,2022-09-06,75757,4.7,True
E01941,S0060,Triveni Ravel,Customer Service Rep,2020-07-01,73886,2.8,False
E01942,S0010,Chavvi Patel,Visual Merchandiser,2020-11-06,66748,2.8,True
E01943,S0011,Chasmum Chahal,Visual Merchandiser,2023-01-15,46323,3.2,True
E01944,S0020,Krishna Atwal,Stock Associate,2022-09-04,17142,3.5,False
E01945,S0079,Isaac Babu,Store Manager,2023-07-28,91044,2.6,True
E01946,S0074,Avi Kadakia,Sales Associate,2020-08-19,65990,3.7,True
E01947,S0140,Maanav Khurana,Visual Merchandiser,2018-02-28,104795,3.3,True
E01948,S0063,Rayaan Chadha,Warehouse Staff,2018-03-26,28036,2.4,True
E01949,S0067,Ubika Divan,Cashier,2021-04-12,103055,2.8,True
E01950,S0110,Pahal Bains,Visual Merchandiser,2019-11-03,62373,2.3,False
E01951,S0080,Ojas Dua,Sales Associate,2018-11-09,35390,4.6,False
E01952,S0001,Vedhika Sinha,Visual Merchandiser,2018-09-28,117061,4.3,True
E01953,S0070,Shivani Kibe,Cashier,2019-04-10,115257,3.4,True
E01954,S0137,Chaitaly Ramanathan,Warehouse Staff,2023-09-24,31003,3.4,True
E01955,S0022,Gauri Anand,Customer Service Rep,2019-01-12,61299,2.5,True
E01956,S0140,Rachana Sagar,Stock Associate,2018-03-16,96309,4.4,True
E01957,S0023,Bina Bansal,Sales Associate,2019-10-27,34111,3.0,True
E01958,S0137,Mugdha Sunder,Visual Merchandiser,2023-05-15,114262,3.9,True
E01959,S0100,Vincent Bhat,Security,2019-03-01,82163,4.3,True
E01960,S0043,Pahal Mutti,Visual Merchandiser,2023-06-04,116379,3.8,True
E01961,S0059,Amrita Sahni,Warehouse Staff,2023-02-19,65760,3.0,True
E01962,S0011,Jackson Talwar,Store Manager,2023-01-30,39652,2.0,True
E01963,S0096,Saumya Sarin,Customer Service Rep,2022-08-30,113268,4.5,False
E01964,S0119,Neel Mani,Sales Associate,2019-07-04,27579,3.8,True
E01965,S0030,Upasna Padmanabhan,Cashier,2023-04-24,79794,3.7,True
E01966,S0088,Vincent Tripathi,Sales Associate,2018-05-14,118041,4.5,True
E01967,S0080,Harinakshi Sidhu,Security,2021-04-16,20103,4.6,True
E01968,S0077,Chaaya Ramakrishnan,Cashier,2020-11-23,64752,5.0,True
E01969,S0106,Jagvi Sodhi,Sales Associate,2023-12-15,62682,2.2,True
E01970,S0077,Sarthak Mandal,Security,2018-04-04,18427,4.9,True
E01971,S0024,Vasudha Dayal,Cashier,2023-11-21,94024,3.8,True
E01972,S0030,Ryan Dugar,Sales Associate,2020-12-18,115663,3.0,False
E01973,S0047,Harrison Sagar,Visual Merchandiser,2018-11-19,45345,2.1,True
E01974,S0141,Chavvi Keer,Sales Associate,2021-05-02,87399,4.0,True
E01975,S0104,Champak Badami,Store Manager,2021-07-01,70072,2.3,True
E01976,S0014,Advika Parikh,Cashier,2018-10-09,27362,4.8,True
E01977,S0028,Owen Thakur,Warehouse Staff,2018-06-24,76502,4.4,True
E01978,S0028,Devansh Nazareth,Stock Associate,2019-10-13,92444,4.8,False
E01979,S0064,Ishaan Karan,Sales Associate,2021-09-30,37069,2.6,False
E01980,S0027,Udarsh Sur,Store Manager,2023-04-11,43628,4.2,True
E01981,S0131,Harini Pant,Visual Merchandiser,2022-07-29,15692,4.0,False
E01982,S0148,Amara Dora,Visual Merchandiser,2023-07-11,86770,2.7,True
E01983,S0100,Chandresh Sarma,Visual Merchandiser,2023-12-02,53365,3.0,True
E01984,S0106,Indrajit Cherian,Stock Associate,2021-01-08,47640,3.8,False
E01985,S0108,Benjamin Tripathi,Stock Associate,2023-08-01,15190,4.9,True
E01986,S0049,Oliver Dalal,Stock Associate,2019-06-10,90578,2.6,True
E01987,S0031,Janaki Dugar,Visual Merchandiser,2019-06-27,108201,2.1,False
E01988,S0012,Riya Toor,Sales Associate,2022-06-05,32427,4.9,True
E01989,S0029,Hardik Dube,Store Manager,2020-05-10,109009,2.3,True
E01990,S0106,Gaurika Devi,Sales Associate,2021-10-30,42044,3.3,True
E01991,S0032,Saksham Sarna,Customer Service Rep,2021-08-24,68887,3.1,True
E01992,S0071,Abeer Korpal,Warehouse Staff,2020-04-05,98237,2.4,True
E01993,S0049,Harita Mangat,Visual Merchandiser,2023-06-30,79082,4.8,True
E01994,S0065,Frederick Lata,Store Manager,2022-11-10,75762,2.5,True
E01995,S0016,Oeshi Patel,Warehouse Staff,2023-11-18,52889,2.6,True
E01996,S0074,Max Wagle,Cashier,2021-03-06,51612,2.5,True
E01997,S0122,Vedant Devi,Sales Associate,2023-02-05,60592,2.9,True
E01998,S0052,Odika Rout,Stock Associate,2023-05-08,66196,2.8,True
E01999,S0113,Zaitra Pathak,Cashier,2018-03-12,117368,2.7,True
E02000,S0057,Saanvi Dhingra,Cashier,2019-03-26,50084,4.2,True
E02001,S0026,Zansi Boase,Stock Associate,2023-10-17,119786,2.9,True
E02002,S0017,Hamsini Murty,Sales Associate,2020-09-15,52068,2.8,True
E02003,S0143,Nitesh Saraf,Cashier,2023-07-29,84248,2.0,False
E02004,S0084,Maya Bansal,Security,2021-10-29,15191,3.4,True
E02005,S0079,Dalbir Venkatesh,Security,2020-10-25,106229,4.4,True
E02006,S0103,Oni Ratti,Customer Service Rep,2019-01-29,64797,3.4,True
E02007,S0063,Dipta Padmanabhan,Customer Service Rep,2018-07-07,59059,3.1,True
E02008,S0137,Ati Wable,Customer Service Rep,2023-07-13,44829,3.3,True
E02009,S0020,Netra Sehgal,Sales Associate,2019-07-16,45317,3.2,True
E02010,S0120,Riya Pai,Security,2024-01-01,111811,2.2,True
E02011,S0141,Rudra Mitra,Warehouse Staff,2019-07-10,43931,4.2,True
E02012,S0025,Balhaar Yogi,Store Manager,2020-11-16,16533,4.8,True
E02013,S0072,Madhavi Date,Warehouse Staff,2020-05-06,27252,3.0,True
E02014,S0031,Tanay Chander,Sales Associate,2020-10-22,118690,3.8,True
E02015,S0062,Harini Dutta,Store Manager,2023-05-04,105308,2.8,True
E02016,S0002,Ayaan Zacharia,Warehouse Staff,2020-06-05,119296,3.2,True
E02017,S0023,Wyatt Modi,Visual Merchandiser,2021-02-11,15012,3.3,True
E02018,S0092,Yashasvi Choudhry,Warehouse Staff,2019-11-04,18525,4.2,False
E02019,S0147,Kashish Lad,Store Manager,2021-02-01,40237,2.5,True
E02020,S0012,Jatin Batta,Cashier,2020-03-13,42403,2.6,True
E02021,S0016,Saumya Misra,Warehouse Staff,2020-07-13,96087,2.4,True
E02022,S0053,Sudiksha Nori,Customer Service Rep,2021-05-12,105014,3.3,True
E02023,S0041,Vivaan Palla,Warehouse Staff,2022-03-29,15999,2.5,True
E02024,S0045,Bhavani Dey,Security,2019-03-21,26118,4.3,True
E02025,S0040,Zinal Kota,Security,2019-03-21,71966,2.7,True
E02026,S0069,Falak Varty,Customer Service Rep,2023-01-30,35630,4.5,True
E02027,S0146,Jalsa Sha,Visual Merchandiser,2023-01-14,70690,2.5,True
E02028,S0114,Manan Sandal,Stock Associate,2021-07-17,49108,3.8,False
E02029,S0006,Finn Chanda,Visual Merchandiser,2022-07-21,53736,3.1,True
E02030,S0024,Pavani De,Sales Associate,2019-06-04,22050,2.7,True
E02031,S0029,Tanish Sehgal,Warehouse Staff,2022-06-05,100151,3.7,True
E02032,S0035,Kala Vora,Store Manager,2023-10-23,38565,3.6,True
E02033,S0033,Zilmil Rana,Visual Merchandiser,2018-07-27,81639,4.6,True
E02034,S0019,Wishi Sampath,Visual Merchandiser,2018-12-09,59448,3.6,True
E02035,S0067,Vrishti Saha,Customer Service Rep,2019-07-12,38371,2.1,True
E02036,S0053,Maanas Tiwari,Cashier,2020-06-22,106589,3.9,True
E02037,S0114,Vedhika Shankar,Sales Associate,2022-09-26,109492,3.9,True
E02038,S0083,Yochana Wadhwa,Warehouse Staff,2019-11-06,104304,2.8,True
E02039,S0008,Simon Shah,Store Manager,2018-02-17,117242,2.1,True
E02040,S0007,Bachittar Dugar,Store Manager,2018-12-09,57270,2.5,True
E02041,S0150,Jagat Rege,Sales Associate,2018-12-05,105171,2.6,False
E02042,S0026,Jai Pingle,Warehouse Staff,2022-03-02,22503,4.4,True
E02043,S0007,Banjeet Virk,Cashier,2021-12-18,56005,3.1,True
E02044,S0130,Jacob Prabhu,Stock Associate,2021-04-11,49184,2.5,True
E02045,S0038,Kavya Mitter,Warehouse Staff,2021-03-22,79374,3.6,True
E02046,S0039,Vedika Bala,Cashier,2021-03-29,80721,3.9,True
E02047,S0098,Lucky Sama,Warehouse Staff,2018-06-15,81472,3.3,True
E02048,S0013,Dalaja Mander,Store Manager,2020-12-06,47192,3.1,True
E02049,S0023,Qadim Suresh,Customer Service Rep,2023-10-15,51055,3.6,True
E02050,S0145,Jason Palla,Sales Associate,2020-08-23,69129,2.4,True
E02051,S0059,Chaitanya Sahni,Customer Service Rep,2022-02-22,101681,2.1,True
E02052,S0044,Dayita Sethi,Security,2018-06-21,87422,4.1,True
E02053,S0014,Krishna Soman,Security,2020-05-01,46508,3.2,False
E02054,S0143,Lakshit Thaman,Warehouse Staff,2021-12-25,118091,5.0,True
E02055,S0135,Shivani Sen,Cashier,2019-05-31,23456,2.2,True
E02056,S0032,Eshana Chakraborty,Security,2020-11-01,84281,2.4,True
E02057,S0136,Lila Kaul,Store Manager,2020-12-07,96995,4.2,False
E02058,S0046,Harinakshi Zachariah,Warehouse Staff,2023-08-04,47638,3.5,True
E02059,S0049,Saanvi Mall,Sales Associate,2022-06-26,50101,2.7,True
E02060,S0037,Noah Bakshi,Security,2021-04-23,110156,2.5,True
E02061,S0079,Jatin Chada,Security,2021-05-03,35787,2.1,False
E02062,S0034,Chatresh Vig,Customer Service Rep,2023-12-05,71477,2.6,True
E02063,S0065,Vamakshi Thakkar,Sales Associate,2023-03-08,20344,4.5,True
E02064,S0100,Jai Wali,Cashier,2021-12-23,113342,3.1,True
E02065,S0011,Anirudh Maharaj,Cashier,2022-07-10,118371,2.7,True
E02066,S0088,Yatan Sawhney,Cashier,2021-04-18,40122,4.9,False
E02067,S0006,Ekani Ratti,Sales Associate,2023-04-09,64449,2.9,True
E02068,S0075,Vyanjana Bajaj,Store Manager,2020-07-14,110784,2.3,True
E02069,S0129,Rajeshri Gole,Cashier,2021-02-02,58457,4.2,True
E02070,S0016,Arjun Wable,Customer Service Rep,2018-06-03,52971,4.1,True
E02071,S0075,Lavanya Kurian,Visual Merchandiser,2020-04-18,43329,2.6,True
E02072,S0091,Ishwar Chaudhary,Visual Merchandiser,2023-11-26,48779,3.8,False
E02073,S0032,Bhavika Dhawan,Security,2020-06-27,33535,4.4,True
E02074,S0117,Aadhya Chakraborty,Warehouse Staff,2019-05-22,86352,2.1,False
E02075,S0062,Damyanti Reddy,Sales Associate,2020-03-21,79563,2.7,True
E02076,S0083,Daniel Nanda,Visual Merchandiser,2018-06-10,68300,4.6,True
E02077,S0022,Avi Bhardwaj,Warehouse Staff,2021-09-03,66031,2.3,False
E02078,S0105,Madhavi Chaudhary,Store Manager,2018-02-13,39225,2.6,True
E02079,S0008,Lucky Sachar,Sales Associate,2021-10-02,117056,3.2,True
E02080,S0135,Aarna Prashad,Store Manager,2020-09-28,105229,3.1,True
E02081,S0128,Charles Jain,Stock Associate,2021-03-07,93128,2.4,True
E02082,S0107,Warjas Tailor,Store Manager,2020-05-25,66348,3.1,True
E02083,S0035,Ishwar Luthra,Store Manager,2018-11-09,55793,3.8,True
E02084,S0135,Eesha Shetty,Stock Associate,2019-03-22,85677,2.9,True
E02085,S0136,Dominic Sule,Warehouse Staff,2021-11-05,18457,3.8,True
E02086,S0105,Nikita Kaur,Visual Merchandiser,2019-11-30,109759,2.5,True
